line,speaker,line_num,date
" I'd like to now turn to the conversations with the president about Michael Flynn, which have been discussed at great length. And, first, let me make very clear that the president never should have cleared the room, and he never should have asked you, as you reported, to let it go — to let the investigation go.",COLLINS,415,2017-06-08
"But I remain puzzled by your response. Your response was, “I agree that Michael Flynn is a good guy.” You could have said, “Mr. President, this meeting is inappropriate. This response could compromise the investigation. You should not be making such a request.”",COLLINS,416,2017-06-08
It's fundamental to the operation of our government that the FBI be insulated from this kind of political pressure. And you've talked a bit today about that you were stunned by the president making the request.,COLLINS,417,2017-06-08
"But my question to you is, later on, upon reflection, did you go to anyone at the Department of Justice and ask them to call the White House counsel's office and explain that the president had to have a far better understanding and appreciation of his role vis-a-vis the FBI?",COLLINS,418,2017-06-08
" In general, I did. I spoke to the attorney general, and I spoke to the new deputy attorney general, Mr. Rosenstein, when he took office, and explained my serious concern about the way in which the president is interacting, especially with the FBI.",COMEY,419,2017-06-08
"And I specifically, as I said my testimony, asked the — told the attorney general, it can't happen that you get kicked out of the room and the president talks to me.",COMEY,420,2017-06-08
"Look, in the room — and — and — but why didn't we raise the specific (ph)? It was of investigative interest us to try and figure out, so — what just happened with the president's request. So I would not have wanted to alert the White House that it had happened until we figured out, what are we going to do with this investigatively?",COMEY,421,2017-06-08
" Your testimony was that you went to Attorney General Sessions and said, “Don't ever leave me alone with him again.” Are you saying that you also told him that he had made a request that you let it go, with regard to part of the investigation of Michael Flynn?",COLLINS,422,2017-06-08
" No, I specifically did not. I did not. OK, you mentioned that, from your very first meeting with the president, you decided to write a memo memorializing the conversation. What was it about that very first meeting that made you write a memo, when you had not done that with two previous presidents?",COMEY,423,2017-06-08
" As I said, a combination of things. A gut feeling is an important overlay on it (ph). But the circumstances — that I was alone, the subject matter, and the nature of the person that I was interacting with and my read of that person.",COMEY,424,2017-06-08
 The nature of that person ph?,UNKNOWN,425,2017-06-08
" Yeah, and — and — and, really, just a gut feel, laying on top of all of that, that this — it's going to be important, to protect this organization, that I make records of this.",COMEY,426,2017-06-08
" And finally, did you show copies of your memos to anyone outside of the Department of Justice?",COLLINS,427,2017-06-08
 Yes.,COMEY,428,2017-06-08
 And to whom did you show copies?,COLLINS,429,2017-06-08
" I asked — the president tweeted on Friday, after I got fired, that I better hope there's not tapes. I woke up in the middle of the night on Monday night, because it didn't dawn on me originally that there might be corroboration for our conversation. There might be a tape.",COMEY,430,2017-06-08
"And my judgment was, I needed to get that out into the public square. And so I asked a friend of mine to share the content of the memo with a reporter. Didn't do it myself, for a variety of reasons. But I asked him to, because I thought that might prompt the appointment of a special counsel. And so I asked a close friend of mine to do it.",COMEY,431,2017-06-08
 And was that Mr. Wittes?,COLLINS,432,2017-06-08
" No, no.",COMEY,433,2017-06-08
 Who was that?,COLLINS,434,2017-06-08
 A good friend of mine who's a professor at Columbia Law School.,COMEY,435,2017-06-08
 Thank you.  Senator Heinrich?,COLLINS,436,2017-06-08
" Mr. Comey, prior to January 27th of this year, have you ever had a one-on-one meeting or — or a private dinner with a president of the United States?",HEINRICH,437,2017-06-08
" No, I met — dinner, no. I had two one-on-ones with President Obama that I laid out in my testimony: once, to talk about law enforcement issues — law enforcement and race, which was an important topic throughout for me and for the president; and then once, very briefly, for him to say goodbye.",COMEY,438,2017-06-08
 Were those brief interactions?,HEINRICH,439,2017-06-08
" No. The one about law enforcement and race in policing, we spoke for probably over an hour, just the two of us.",COMEY,440,2017-06-08
" How unusual is it to have a — a one-on-one dinner with the president? Did that strike you as odd? Yeah, so much so that I assumed there would be others — that he couldn't possibly be having dinner with me alone.",HEINRICH,441,2017-06-08
" If — do you have an impression that, if you had found — if you had behaved differently in that dinner — and I am quite pleased that you did not — but if you had found a way to express some sort of expression of loyalty, or given some suggestion that the Flynn criminal investigation might be pursued less vigorously, do you think you would've still been fired?",HEINRICH,442,2017-06-08
" I don't know. I — it's impossible to say, looking back. I don't know.",COMEY,443,2017-06-08
 But you felt like those two things were — were directly relevant to your — the kind of relationship that the president was seeking to establish with you?,HEINRICH,444,2017-06-08
" Sure, yes.",COMEY,445,2017-06-08
 The — the president has repeatedly talked about the Russian investigation into the U.S. — or the Russian — Russia's involvement in the U.S. election cycle as a hoax and as fake news.,HEINRICH,446,2017-06-08
"Can you talk a little bit about what you saw as FBI director — and, obviously, only the parts that you can share in this setting — that — that demonstrate how serious this action actually was, and why there was an investigation in the first place?",HEINRICH,447,2017-06-08
" Yes, sir.",COMEY,448,2017-06-08
The — there should be no fuzz on this whatsoever. The Russians interfered in our election during the 2016 cycle. They did it with purpose. They did it with sophistication. They did it with overwhelming technical efforts. And it was an active-measures campaign driven from the top of that government. There is no fuzz on that.,COMEY,449,2017-06-08
"It is a high-confidence judgment of the entire intelligence community, and — and the members of this committee have — have seen the intelligence. It's not a close call. That happened. That's about as un-fake as you can possibly get, and is very, very serious, which is why it's so refreshing to see a bipartisan focus on that, because this is about America, not about any particular party.",COMEY,450,2017-06-08
" So that was a hostile act by the Russian government against this country?  Yes, sir.",HEINRICH,451,2017-06-08
" Did the president, in any of those interactions that you've shared with us today, ask you what you should be doing, or what our government should be doing, or the intelligence community, to protect America against Russian interference in our election system? I don't recall a conversation like that.",HEINRICH,452,2017-06-08
 Never?,HEINRICH,453,2017-06-08
 No.,COMEY,454,2017-06-08
 Do you — do you find it odd...,HEINRICH,455,2017-06-08
(CROSSTALK),HEINRICH,456,2017-06-08
 Not with — not with — not with President Trump.,COMEY,457,2017-06-08
 Right.,HEINRICH,458,2017-06-08
 I attended a fair number of meetings on that with President Obama.,COMEY,459,2017-06-08
 Do you find it odd that the president seemed unconcerned by Russia's actions in our election?,HEINRICH,460,2017-06-08
" I — I can't answer that, because I don't know what other conversations he had with other advisers or other intelligence community leaders. So I — I — I just don't know, sitting here.",COMEY,461,2017-06-08
 Did you have any interactions with the president that suggested he was taking that hostile action seriously?,HEINRICH,462,2017-06-08
" I don't remember any interactions with the president, other than the initial briefing on January the 6th. I don't remember — could be wrong, but I don't remember any conversations with him at all about that.",COMEY,463,2017-06-08
" As you're very aware, it was only the two of you in the room for that dinner. You've told us the president asked you to back off the Flynn investigation. The president told a reporter...",HEINRICH,464,2017-06-08
 Not in that dinner.,COMEY,465,2017-06-08
" Fair enough — told the (ph) reporter he did — never did that. You've testified that the president asked for your loyalty in that dinner. The White House denies that. A lot of this comes down to, who should we believe? Do you want to say anything as to why we should believe you?",HEINRICH,466,2017-06-08
" Probably (ph) — my mother raised me not to say things like this about myself, so not I'm going to. I think people should look at the whole body of my testimony, because, as I used to say to juries, and when I talked about a witness, you can't cherry-pick it. You can't say, “I like these things he said, but on this, he's a — he's a dirty, rotten liar.”",COMEY,467,2017-06-08
 Right.,HEINRICH,468,2017-06-08
" You got to take it all together. And I've tried to be open and fair and transparent and accurate. A really significant fact to me is, so why did he kick everybody out of the Oval Office?",COMEY,469,2017-06-08
" And as we look at — at testimony, or as — communication from both of you, we should probably be looking for consistency. Well, in looking at any witness, you look at consistency, track record, demeanor, record over time, that sort of thing.",HEINRICH,470,2017-06-08
 Thank you.,HEINRICH,471,2017-06-08
"So there are reports that the incoming Trump administration, either during the transition and/or after the inauguration, attempted to set up a sort of back-door communication channel with the Russian government using their infrastructure, their devices or facilities.",HEINRICH,472,2017-06-08
"What would be the risks particularly for a transition, someone not actually in the office of the president yet, to setting up unauthorized channels with a hostile foreign government, especially if they were to evade our own American intelligence services?",HEINRICH,473,2017-06-08
 I'm not going to comment on whether that happened in an open setting. But the risk is — primary risk is obvious: you spare the Russians the cost and effort of having to break into our communications channels by using theirs.,COMEY,474,2017-06-08
"And so you make it a whole lot easier for them to capture all of your conversations, and then to use those to the benefit of Russia against the United States.",COMEY,475,2017-06-08
" The memos that you wrote — you wrote, did you write all nine of them in a way that was designed to prevent them from needing classification?",HEINRICH,476,2017-06-08
" No. And — and, on a few of the occasions, I wrote — I sent e-mails to my chief of staff or others on some of the brief phone conversations that I recall. The first one was a classified briefing.",COMEY,477,2017-06-08
"Although it wasn't in a SCIF, it was in a conference room at Trump Tower. It was a classified briefing and so I wrote that on a classified device. The one I started typing...",COMEY,478,2017-06-08
 Got you.,HEINRICH,479,2017-06-08
 ... in the car — that was a classified laptop that I started working on.,COMEY,480,2017-06-08
" Any reason, in a classified environment, in a SCIF, that this committee would — it would not be appropriate to see those communications, from — at least from your perspective as the author?",HEINRICH,481,2017-06-08
" No.  Thank you, Mr. Chairman.",COMEY,482,2017-06-08
 Senator Blunt.,BURR,483,2017-06-08
" Thank you, Mr. Chairman.",BLUNT,484,2017-06-08
"Mr. Comey, when you were terminated at the FBI, I said, and still continue to feel, that you have provided years of great service to the country.",BLUNT,485,2017-06-08
"I also said that I'd had significant questions, over the last year, about some of the decision you made. If — if the president hadn't terminated your service, would you still be, in your opinion, the director of the FBI today?",BLUNT,486,2017-06-08
" Yes, sir.",COMEY,487,2017-06-08
" So you took as a direction from the president something that you thought was serious and troublesome, but continued to show up for work the next day? Yes, sir.",BLUNT,488,2017-06-08
" And, six weeks later we're still telling the — we're telling the president, on March the 30th, that he was not personally the target of any investigation?",BLUNT,489,2017-06-08
" Correct. On March the 30th, and I think again on — I think on April 11th as well, I told him we're not investigating him personally. That was true.",COMEY,490,2017-06-08
" Well, the point to me — the concern to me there is that all these things are going on. You, now, in retrospect — or at you, now, to this committee — that these were — you had serious concerns about what the president had, you believed, directed you to do, and had taken no action — hadn't even reported up the chain of command, assuming you believe there is an “up the chain of command,” that these things had happened.",BLUNT,491,2017-06-08
"Do you have a sense of that, looking back, that that was a mistake?",BLUNT,492,2017-06-08
" No. In fact, I think no action was the most important thing I could do to make sure there was no interference with the investigation.",COMEY,493,2017-06-08
" And on the — on the Flynn issue specifically, I believe you said earlier that you believed the president was suggesting you drop any investigation of Flynn's account of his conversation with the Russian ambassador, which was essentially misleading the vice president and others?",BLUNT,494,2017-06-08
" Correct, and — and I'm not going to go into the details, but whether there were false statements made to government investigators, as well.",COMEY,495,2017-06-08
" The — any suggestion that the — that General Flynn had violated the Logan Act, I always find pretty incredible. The Logan Act's been on the books for over 200 years. Nobody's ever been prosecuted for violating the Logan Act.",BLUNT,496,2017-06-08
My sense would be that the discussion — not the problem — misleading investigators or the vice president might have been.,BLUNT,497,2017-06-08
" That's fair. Yes, sir.",COMEY,498,2017-06-08
" And — and you're — had you previously, on February the 14th, discussed with the president, in the previous meeting, anything your investigators had learned, or their impressions from talking to Flynn?",BLUNT,499,2017-06-08
" No, sir.",COMEY,500,2017-06-08
" So he said, “He's a good guy.” You said, “He's a good guy.” And that was — no further action taken on that?",BLUNT,501,2017-06-08
" Well, he said more than that. But there was no — the action was I wrote it up, briefed our senior team, tried to figure out what to do with it and just (ph) made a decision, we're going to hold this and then see what we make of it down the road. Yes, sir.",COMEY,502,2017-06-08
 Was it your view that not briefing up (ph) meant you really had no responsibility to report that to the Justice Department in some way?,BLUNT,503,2017-06-08
" I think, at some point — and — and I don't know what Director Mueller is going to do with it, but at some point I was sure we were going to brief it to the team in charge of the case.",COMEY,504,2017-06-08
"But our judgment was, in the short term, doesn't make sense to — no fuzz on the fact that I reported it to the attorney general. That's why I stressed he shouldn't be kicked out of the room. But — didn't make sense to report to him now.",COMEY,505,2017-06-08
" You know, you said the attorney general said (ph), “I don't want to be in the room with him alone again,” but you continued to talk to him on the phone. What is the difference in being in the room alone with him and talking to him on the phone alone?",BLUNT,506,2017-06-08
" Yeah, I think that what I stressed (ph) to the attorney general was a little broader than just the room. I said “You — I report to you. It's very important you be between me and the White House, between...”",COMEY,507,2017-06-08
(CROSSTALK),COMEY,508,2017-06-08
" After that discussion with the attorney general, did you take phone calls from the president?",BLUNT,509,2017-06-08
" Yes, sir.",COMEY,510,2017-06-08
" So why did you just say you need to talk to — why didn't you say, “I'm not taking that call. You need to talk to the attorney general”?",BLUNT,511,2017-06-08
" Well, I — I did, on the April 11th call, and I reported the calls — the March 30th call and the April 11th call — to my superior, who was the acting deputy attorney general.",COMEY,512,2017-06-08
 I — I don't want to run out of time here. Let me make one other point.,BLUNT,513,2017-06-08
"In reading your testimony, January the 3rd, January the 27th and March the 30th — it appears to me that, on all three of those occasions, you, unsolicited by the president, made the point to him that he was not a target of the — of an investigation.",BLUNT,514,2017-06-08
" Correct. Yes, sir.",COMEY,515,2017-06-08
" One, I thought the March 30th very interesting. You said, well, even though you don't want — you may not want us — that was the 27th, where he said, “Why don't you look into that dossier thing more?” You said, “Well, you may not want that, because then we couldn't tell you — couldn't say with — we couldn't answer the question about you being a target of the investigation.”",BLUNT,516,2017-06-08
"But you didn't seem to be answering that question anyhow. As Senator Rubio pointed out, the one unanswered, unleaked question seems to have been that, in this whole period of time.",BLUNT,517,2017-06-08
"But you said something earlier I don't want to fail to follow up on. You said, after you were dismissed, you gave information to a friend so that friend could get that information into the public media.",BLUNT,518,2017-06-08
 Correct.,COMEY,519,2017-06-08
 What kind of information was that? Wasn't that (ph) — what kind of information did you give to a friend?,BLUNT,520,2017-06-08
" That the — the — the Flynn conversation, that the president asked me to let the — the Flynn — I'm forgetting my exact own words, but the — the conversation in the Oval Office. So you didn't consider your memo or your sense of that conversation to be a government document? You consider it to be somehow your own personal document that you could share with the media as you wanted to?",COMEY,521,2017-06-08
 Correct. I...,COMEY,522,2017-06-08
 Through a friend?,BLUNT,523,2017-06-08
" ... I understood this to be my recollection, recorded, of my conversation with the president. As a private citizen, I felt free to share that. I thought it very important to get it out.",COMEY,524,2017-06-08
 So were all of your memos that you've recorded on classified or other documents memos that might be yours as a private citizen?,BLUNT,525,2017-06-08
" I'm sorry, I'm not following the question.",COMEY,526,2017-06-08
" Well, I think you said you'd used classified — a classified...",BLUNT,527,2017-06-08
(CROSSTALK),BLUNT,528,2017-06-08
" Not the classified documents. Unclassified — I don't have any of them anymore. I gave them to the special counsel. But, yeah, my view was that the content of those unclassified — the memorialization of those conversations was my recollection recorded.",COMEY,529,2017-06-08
" So why didn't you give those to somebody yourself, rather than give them through a third party?",BLUNT,530,2017-06-08
" Because I was worried the media was camping at the end of my driveway at that point, and I was actually going out of town with my wife to hide, and I worried it would be like feeding seagulls at the beach...",COMEY,531,2017-06-08
(LAUGHTER),COMEY,532,2017-06-08
"...if — if it was — if it was I who gave it to the media. So I asked my friend, “Make sure this gets out.”",COMEY,533,2017-06-08
" It does seem to me that what you do there is create a source close to the former director of the FBI, as opposed to just taking responsibility yourself for saying, “Here are these records.”",BLUNT,534,2017-06-08
"And, like everybody else, I have other things I'd like to get into, but I'm out of time.",BLUNT,535,2017-06-08
 OK.,COMEY,536,2017-06-08
 Senator King.,BURR,537,2017-06-08
 Thank you.,KING,538,2017-06-08
"First I'd like to acknowledge Senator Blumenthal and, earlier, Senator Nelson. I think the one principal thing you'll learn today, Senator, is that the chairs there are less comfortable than the chairs here. But I welcome you to the hearing.",KING,539,2017-06-08
"Mr. Comey, a broad question. Was the Russian activity in the 2016 election a one-off proposition? Or is this part of a long-term strategy? Will they be back?",KING,540,2017-06-08
" Oh, it's a long-term practice of theirs. It — it stepped up a notch in a significant way in '16. They'll be back.",COMEY,541,2017-06-08
" I think that's very important for the American people to understand, that this is — this is very much a forward-looking investigation in terms of how do we understand what they did and how do we prevent it. Would you agree that that's a big part of our role here? Yes, sir, and it's not a Republican thing or Democratic thing. It really is an American thing. They're going to come for whatever party they choose to try and work on behalf of. And they're — they're not devoted to either, in my experience. They're just about their own advantage. And they will be back.",KING,542,2017-06-08
 That's my observation. I don't think Putin is a Republican or a Democrat. He's an opportunist.,KING,543,2017-06-08
 I think that's a fair statement.,COMEY,544,2017-06-08
" With regard to the — several of these conversations, in his interview with Lester Holt on NBC, the president said, “I had dinner with him. He wanted to have dinner because he wanted to stay on.” Is this an accurate statement?",KING,545,2017-06-08
" No, sir.",COMEY,546,2017-06-08
" Did you, in any way, initiate that dinner?",KING,547,2017-06-08
" No, he — he called me at my desk at lunchtime, and asked me was I free for dinner that night. I called himself (ph) and said, “Can you come over for dinner tonight?”",COMEY,548,2017-06-08
"And I said, “Yes, sir.”",COMEY,549,2017-06-08
"He said, “Will 6 work?” I think he said 6 first. And then he said, “I was going to invite your whole family, but we'll do that next time. I wanted (ph) you to come over. And is — is that a good time?”",COMEY,550,2017-06-08
"I said, “Sir, whatever works for you.”",COMEY,551,2017-06-08
"And he then said, “How about 6:30?”",COMEY,552,2017-06-08
"And I — I said, “Whatever works for you, sir.” And then I hung up and had to call my wife and break a date with her. I was supposed to take her out to dinner that night, and (OFF-MIKE).",COMEY,553,2017-06-08
 That's one of the all-time great excuses for breaking a date.,KING,554,2017-06-08
(LAUGHTER),KING,555,2017-06-08
" In retrospect, I would have — I love spending time my wife. I wish I'd been there that night. (LAUGHTER)",COMEY,556,2017-06-08
" That's one question I'm not going follow up, Mr. Comey.",KING,557,2017-06-08
"But, in that same interview, the president said, “In one case, I called him, and in one case, he called me.” Is that an accurate statement?",KING,558,2017-06-08
 No.,COMEY,559,2017-06-08
 Did you ever call the president?,KING,560,2017-06-08
" No. I — I might — the only reason I'm hesitating is I think there was a least one conversation where I was asked to call the White House switchboard to be connected to him, but I — I never initiated a communication with the president.",COMEY,561,2017-06-08
" And, in his press conference on May 18th, the president was asked whether he had urged you to shut down the investigation into Michael Flynn. The president responded, quote, “No, no. Next question.” Is that an accurate statement?",KING,562,2017-06-08
 I don't believe it is.,COMEY,563,2017-06-08
 Thank you.,KING,564,2017-06-08
"With regard to the question of him being under personal — personally under investigation, does that mean that the dossier is not being reviewed or investigated or followed up on in any way?",KING,565,2017-06-08
" I obviously can't — I can't comment either way. I can't talk in an open setting about the investigation as it was when I was the head of the FBI. And obviously it's — it's Director Mueller's — Bob Mueller's responsibility now, so I just — I don't know.",COMEY,566,2017-06-08
" So clearly your statements to the president back in those — these various times when you assured him he wasn't under investigation were as of that moment. That — that correct, is it not? Correct — correct.",KING,567,2017-06-08
" Now, on the Flynn investigation, is it not true that Mr. Flynn was and is a central figure in this entire investigation of the relationship between the Trump campaign and the Russians?",KING,568,2017-06-08
" I can't answer that in an open setting, sir.",COMEY,569,2017-06-08
 And certainly Mr. Flynn was part of the so-called Russian investigation. Can you answer that question?,KING,570,2017-06-08
 I have to give you the same answer.,COMEY,571,2017-06-08
" All right. We'll be having a closed session shortly, so we will follow up on that.",KING,572,2017-06-08
"In terms of his comments to you about — I think in response to Mr. Risch — to Senator Risch, you said he said, “I hope you will hold back on that.” But when you get a — when a president of the United States in the Oval Office says something like “I hope” or “I suggest” or — or “would you,” do you take that as a — as a — as a directive?",KING,573,2017-06-08
" Yes. Yes, it rings in my ear as kind of, “Will no one rid me of this meddlesome priest?”",COMEY,574,2017-06-08
" I was just going to quote that. In 1170, December 29, Henry II said, “Who will rid me of this meddlesome priest?” and then, the next day, he was killed — Thomas Becket. That's exactly the same situation. You're — we're thinking along the same lines.",KING,575,2017-06-08
"Several other questions, and these are a little bit more detailed. What do you know about the Russian bank, VEB?",KING,576,2017-06-08
" Nothing that I can talk about in an open setting. I mean, I know it...",COMEY,577,2017-06-08
(CROSSTALK),COMEY,578,2017-06-08
" Well, that takes care of my next three questions.",KING,579,2017-06-08
" I know it exists. Yes, sir.",COMEY,580,2017-06-08
" You know it exists. What is the relationship of Ambassador — the ambassador from Russia to the United States, to the Russian intelligence infrastructure?  Well, he's a diplomat who is the chief of mission at the Russian embassy, which employs a robust cohort of intelligence officers. And so, surely, he's witting of their very, very aggressive intelligence operations, at least some of it in the United States. I don't — I don't consider him to be an intelligence officer himself. He's a diplomat.",KING,581,2017-06-08
 Did you ever — did the FBI ever brief the Trump administration about the — the advisability of interacting directly with Ambassador Kislyak?,KING,582,2017-06-08
" Look (ph), all I can say sitting here is there were a variety of defensive briefings given to the incoming administration about the counterintelligence risk. Back to Mr. Flynn, would the — would closing out the Flynn investigation have impeded the overall Russian investigation?",COMEY,583,2017-06-08
" No. Well, unlikely, except to the extent — there's always a possibility, if you have a criminal case against someone and you bring in and squeeze them, you flip them, and they give you information about something else. But I saw the two as touching each other, but separate.",COMEY,584,2017-06-08
" With regard to your memos, isn't it true that in a — in a court case, when you're weighing evidence, contemporaneous memos and contemporaneous statements to third parties are considered probative in terms of the — the — the validity of — of testimony?",KING,585,2017-06-08
 Yes.,COMEY,586,2017-06-08
 Thank you.,KING,587,2017-06-08
"Thank you, Mr. Chairman.",KING,588,2017-06-08
 Senator Cotton?,BURR,589,2017-06-08
"Or — excuse me, Senator Lankford?",BURR,590,2017-06-08
" Well, Director Comey, good to see you again.",LANKFORD,591,2017-06-08
" You, too.",COMEY,592,2017-06-08
" We've had multiple opportunities to be able to visit, as everyone on this dais has. And I appreciate you and your service and what you have done for the nation for a long time, which you continue to do.",LANKFORD,593,2017-06-08
"I've told you before in the heat (ph) of last year, when we had an opportunity to visit personally, that I pray for you and for your family, because you do carry a tremendous amount of stress. And that is still true today.",LANKFORD,594,2017-06-08
 Thank you.,COMEY,595,2017-06-08
" Let me — let me walk through a couple things with you. Your notes were obviously exceptionally important, because they give a very rapid account of what you — what you wrote down and what you perceived to happen in those different meetings.",LANKFORD,596,2017-06-08
Have you had the opportunity to be able to reference those notes when you were preparing the written statement that you put — for us today?,LANKFORD,597,2017-06-08
" Yes, I — yes. I think nearly all of my written recordings of my conversations — had a chance to review them before filing my statement.",COMEY,598,2017-06-08
" Do you have a copy of any those notes, personally?",LANKFORD,599,2017-06-08
 I don't. I turned them over to Bob Mueller's investigators.,COMEY,600,2017-06-08
" The individual that you told about your memos, that then sent on to the New York Times — do they have a copy of those memos, or were they told orally of those memos?",LANKFORD,601,2017-06-08
 Had a copy — had a copy at the time.,COMEY,602,2017-06-08
 Do they — do they still have a copy of those memos?,LANKFORD,603,2017-06-08
" That's a good question. I think so. I guess I can't say for sure, sitting here, but I — I — I guess I don't know, but I think so.",COMEY,604,2017-06-08
" So the question is, could you ask them to hand that copy right back to you, so you could hand them over to this committee?",LANKFORD,605,2017-06-08
 Potentially.,COMEY,606,2017-06-08
" I would like to move that from “potential” to “see if we can ask that question,” so we can have a copy of those. Obviously those notes are exceptionally important to us to be able to go through the process so we can — we can continue to get to the facts as — as we see it. As you know, the written documents are exceptionally important. Are there other documents that we need to be aware of that you used in your preparation for your written statement that we should also have, that would assist us in helping with this?",LANKFORD,607,2017-06-08
" Not that I'm aware of, no.",COMEY,608,2017-06-08
" Past the February the 14th meeting which is a very important meeting obviously, as we discuss the conversations here about Michael Flynn. When the president asked you about he hopes that you would let this go, and the conversation back and forth about him being a good guy.",LANKFORD,609,2017-06-08
After that time did the president ever bring up anything about Michael Flynn again to you? You had multiple other conversations you have (inaudible) with the president.,LANKFORD,610,2017-06-08
" No, I don't remember him ever bringing it up again.",COMEY,611,2017-06-08
" Did any member of the White House staff ever come to you and talk to you about letting go of the Michael Flynn case, or dropping it or anything referring to that?",LANKFORD,612,2017-06-08
" No, nope.",COMEY,613,2017-06-08
 Did the director of national intelligence come to you and talk to you about that?,LANKFORD,614,2017-06-08
 No.,COMEY,615,2017-06-08
" Did anyone from the Attorney General's office, the Department of Justice ask you about that?",LANKFORD,616,2017-06-08
 No.,COMEY,617,2017-06-08
 Did the head of NSA talk to you about that?,LANKFORD,618,2017-06-08
 No.,COMEY,619,2017-06-08
" The — the key aspect here is, if — if — if this seems to be something the president's trying to get you to drop it, this seems like a pretty light touch to drop it, to bring it up at that moment the day after he had just fired Flynn to come back in and say I hope we can let this go.",LANKFORD,620,2017-06-08
But then it never reappears again. Did — did it slow down your investigation or any investigation that may or may not be occurring with Michael Flynn?,LANKFORD,621,2017-06-08
" No, although I don't know there're any manifestations — our (ph) manifestations of the investigation between February 14th and when I was fired. So I — I don't know that the president had any way of knowing whether it was effective or not.",COMEY,622,2017-06-08
" OK. That's fair enough. If — if the president wanted to stop an investigation, how would he do that? Knowing it's an ongoing criminal investigation or counterintelligence investigation.",LANKFORD,623,2017-06-08
Would that be a matter of trying to go to you — you perceive and to say you make it stop because he doesn't have the authority to stop or how — how would the president make an ongoing investigation stop?,LANKFORD,624,2017-06-08
" Again, I'm not a legal scholar. So smarter people answer this better, but I think as a legal matter, president is the head of the executive branch and could direct, in theory, we have important norms against this, but direct that anybody be investigated or anybody not be investigated.",COMEY,625,2017-06-08
I think he has the legal authority because all of us ultimately report in the executive branch up to the president.,COMEY,626,2017-06-08
" OK. Would that be to you, would that be the attorney general? Would that be to who that would do that? Suppose he could do it to — if he wanted to issue a direct order, could do it in any way, could do it through the attorney general or issue it directly to me.",LANKFORD,627,2017-06-08
" Well — well, is there any question that the president is not real fond of this investigation? I — I can think of multiple 140 word — character expressions that he's done publicly to express he's not fond of the investigation.",LANKFORD,628,2017-06-08
"So I've heard you share before in this conversation that you're trying to keep the agents that are working on it away from any comment the president might have made. Quite frankly, the president has informed around 6 billion people that he's not real fond of this investigation.",LANKFORD,629,2017-06-08
Do you think there's a difference in that?,LANKFORD,630,2017-06-08
 Yes.,COMEY,631,2017-06-08
 OK.,LANKFORD,632,2017-06-08
(CROSSTALK),LANKFORD,633,2017-06-08
" I think there's a big difference in kicking superior officers out of the Oval Office, looking the FBI director in the eye and saying, “Hope you'll let this go.”",COMEY,634,2017-06-08
"I think if our — if the agents, as good as they are, heard the president of the United States did that...",COMEY,635,2017-06-08
(CROSSTALK),COMEY,636,2017-06-08
 ... there's a real risk of a chilling effect on their work. That's why we kept it so tight.,COMEY,637,2017-06-08
" OK. OK. You had mentioned before about some news stories and news accounts, but, without having to go into all the names and the specific times and to be able dip into all that, have there been news accounts about the Russia investigation, about collusion, about this whole event or accusations that, as you read the story, you were stunned about how wrong they got the facts?",LANKFORD,638,2017-06-08
" Yes. There have been many, many stories purportedly based on classified information about — well, about lots of stuff, but especially about Russia, that are just dead wrong.  I was interested in your comment that you made, as well, that the president said to you, if there were some satellite associates of his that did something wrong, it would be good to find that out.",COMEY,639,2017-06-08
"That — the president seemed to talk to you specifically on March the 30th and say, I'm frustrated that the word is not getting out that I'm not under investigation, but if there are people that are in my circle that are, let's finish the investigation. Is that how you took it, as well?",COMEY,640,2017-06-08
" Yes, sir. Yes.",COMEY,641,2017-06-08
" And then you made a comment earlier about the attorney general — previous attorney general — asking you about the investigation on the Clinton e-mails, saying that you'd been asked not to call it an “investigation” anymore, but to call it a “matter.”",LANKFORD,642,2017-06-08
"And you had said that confused you. Can you give us additional details on that? Well, it concerned me, because we were at the point where we had refused to confirm the existence, as we typically do, of an investigation, for months, and it was getting to a place where that looked silly, because the campaigns were talking about interacting with the FBI in the course of our work.",COMEY,643,2017-06-08
"The — the Clinton campaign, at the time, was using all kind of euphemisms — security review, matters, things like that, for what was going on. We were getting to a place where the attorney general and I were both going to have to testify and talk publicly about. And I wanted to know, was she going to authorize us to confirm we had an investigation?",COMEY,644,2017-06-08
"And she said, yes, but don't call it that, call it a matter. And I said, why would I do that? And she said, just call it a matter.",COMEY,645,2017-06-08
"And, again, you look back in hindsight, you think should I have resisted harder? I just said, all right, it isn't worth — this isn't a hill worth dying on and so I just said, OK, the press is going to completely ignore it. And that's what happened.",COMEY,646,2017-06-08
"When I said, we have opened a matter, they all reported the FBI has an investigation open. And so that concerned me because that language tracked the way the campaign was talking about FBI's work and that's concerning.",COMEY,647,2017-06-08
" It gave the impression that the campaign was somehow using the same language as the FBI, because you were handed the campaign language and told to be able (ph) to use the campaign language...",LANKFORD,648,2017-06-08
(CROSSTALK),LANKFORD,649,2017-06-08
" Yeah — and — and again, I don't know whether it was intentional or not, but it gave the impression that the attorney general was looking to align the way we talked about our work with the way a political campaign was describing the same activity, which was inaccurate.",COMEY,650,2017-06-08
"We had a criminal investigation open with — as I said before, the Federal Bureau of Investigation. We had an investigation open at the time, and so that gave me a queasy feeling.",COMEY,651,2017-06-08
 Thank you.,LANKFORD,652,2017-06-08
